đổi Style để cái mái nhìn cute vãi cả nồi,1
Đôi môi này sinh ra chỉ để hun Tâm hoyyyyy =)))),1
Dơ vl ạh :))),1
Đỗ Thu Uyên vl,1
Do thu dan ba Dam loan bo no duoc roi,1
Đồ lăng loàn,1
Đồ con đi chó,1
Do ba mẹ các bạn có tiền sẵn thì gáy kiểu đó chứ gia đình bình thường thì chỉ có học mới đổi đời. Hi vọng các em gái bị nghiệp quật sớm ở kiếp sau để éo có tiền nữa mà gáy. :)),1
Đmm chị,1
dmm,1
dm xấu vcut,1
Đm xấu vcc,1
Đm nhại lại nhưl,1
Đm gặp tao thì no đòn,1
dm đọc cmt cười dcd,1
Đm con nhà quê đầy tham vọng,1
Dm con điên,1
đm chị,1
Đm chán ,1
Đm cái page đbrr nhất từ trc tới giờ đm theanh28,1
Đm c,1
Dkm nghe mà lộn hết ruột gan.,1
Dkm con phò này đúng là gái đĩ già mồm là có thật,1
Dịu Lưn Hà Minh đụ mẹ :),1
Ditme có kịch bản học thuộc à,1
Địt mẹ mày :))),1
Địt mẹ giọng anh làm Nứng vãi lozzz,1
Địt mẹ con phò mặt to như cái lỗ lồn,1
địt đẫy vào:)),1
"Địt  mẹ  , nhiều chồng  quá  Cao  thượng  , nói  mà  con  đĩ  nó  còn  cãi  , thế  hỏi  , có  chồng  Con  rồi  , Đi  nhà  nghỉ  với  trai  lạ  làm  gì  , ngắm  cảnh  à  , gặp  tao  xem,  không  mất  tay  thì  cũng  chân  , cả  Hai  đứa  ý  ,",1
Diss vào mõm nó đi :((,1
Điệu chảy rớt lol luôn á,1
Diễn vl,1
diễn sâu vl,1
diễn dở vcl :))),1
Điên cmnr,1
điểm chung là mũi trâu,1
Điếc à ,1
đi thẩm mỹ mũi tâm ơi :)),1
Đi sửa mũi đi. Nhìn kinh dị vl,1
Đi ngủ rồi,1
Đỉ mẹ nch dẹo như chó,1
Đĩ mẹ m con loz,1
Đĩ mẹ lưỡi lồn,1
Đĩ mẹ hay vl,1
Đĩ mẹ,1
Đĩ l,1
Đĩ điên ,1
Đĩ chó,1
Di bo bich ma con lam loan ma .duoi me ra khoi nha la dug roi .con do vua ma dem tra cho ba me no .cai thu do cho vo nha lam ban nha them .giet may cho no o tu ah .de no di rog tim con khac ko suog ah .thag chog su ly ok,1
ĐỈ,1
Đẹp??? Cm mù à 🤧,1
Đẹp vl chứ,1
Dẹp cái răng nạo dừa vào chị,1
Dẹo vcl :)) Nguyễn Quang Việt,1
Đéo thích ,1
đéo thích️,1
"đéo thể ngờ luôn đấy, phải cho người bên cạnh bọn nó là người bị hại thì chúng nó mới hiểu được cảm giác đau đớn là như thế nào.",1
Đeo thả tym,1
ĐÉO RẢNH,1
Dẹo khó chịu vl :))),1
Đeo khẩu trang che cái mũi lại ,1
Đéo hiểu sao một con đĩ tôn lầm như mày nổi từ drama lại vô được :)) nói thẳng luôn mấy thằng đạo diễn thuê mày làm phim đúng mắt nó có vấn đề ... cái loại hít drama để nổi lên như cục bèo trôi thật sự đéo chấp nhận được mấy anh chị học lấy học để chỉ để may mắn có một vai diễn trong một bộ phim nào đó :)) thật sự tao thấy mày đéo xứng đáng một tí nào 😩 mong mày sớm bị dập =)))),1
Đéo có j buồn cười mà vẫn cười :)),1
Đéo ai thèm share đâu chị,1
Đéo,1
De ngu a chồng nó bôi mắt mèo vào lon nó. Cho nó hết ngứa là xong,1
dcmmm ,1
Đcm tha dùm,1
dcm dẹo ghê,1
Đcm con đỉ đéo biết nhục mà còn ăn nói mất dạy.bỏ mẹ đi bạn ơi.loại cặn bã đó ngoài xã hội giờ nhiều lắm rùi.,1
Dcm,1
"đây là cái gọi là ''miệng lưỡi người đời'', cay độc, tàn nhẫn, nó là con dao 2 lưỡi, thứ đúng chưa chắc đã đc biết, nhưng cái sai thì nhiều như nó là công lý thực sự ấy, 1 dòng chữ cũng có thể giết người, nhưng chẳng ai phải chịu trách nhiệm, đấy là sự đáng sợ của thế giới, ảo nhưng thật",1
Đầu tóc như đầu buồi dậy :))),1
Đầu buồi của Tâm đẹp lắm=)),1
Đập vỡ mặt con đĩ già mồm đi ah ơi loại vợ như vậy khắc lên vết sẹo ở mặt thật to vào,1
Đập mũi sửa lại đê chị êy,1
Đập chết mẹ nó đi nói gi nhiều zây trời,1
Đập chết mẹ no đi,1
Đập chết mẹ nó chứ ở đó lý giải,1
Dap chet me loaj cho.ay di vn co luat roi .,1
Đập chết mẹ,1
Đập chết con đàn bà đã bậy còn cãi ra vẻ ta đây,1
đánh con đĩ vợ một trận rồi li dị luôn đi anh oi,1
Danh con dï do Lòi lôn Luôn o do ma noi gi,1
"Đánh chết mẹ nó đi, nói làm gì cho mỏi mồm, con vợ đấy cũng nên bỏ luôn đi, cái loại vợ đấy khác gì con cave ",1
danh chet me no di,1
Đánh chết mẹ hết 2 con chó ngoại tình đi.nhất là người vợ.,1
Danh chết loai dan ba vứt xuống biển dung nói nhien mà tốn ca lo,1
Đánh chết ku nó đi nói nhiều,1
Dang Co Phan mũi quái vật,1
Đang ba lấy trai ma đôi bắt con cho nó giông mây ha con đĩ,1
Đàng bà lăng loàn bỏ nó đi thằng nầy cung ko sóng bền đâu,1
dan chị chửi em mạt lợn kìa ,1
đàn bà vât chất dâm duc kèm theo đua đòi ,1
Đàn bà thiếu đéo ji mà phải giết mày cho tanh tay,1
"Đàn bà như vậy là như vậy thôi,",1
Đan ba nhu the bo me no đi noi nhiu lm j.con đan ong đung dai ma rơ vao ng đa co gd .nguy hiem lm,1
Dan ba khon nan,1
đàn bà có tánh lăng loàng  quá đàn ông họ sợ có lấy chồng nửa củng kg có hạnh phúc đâu thằng này rồi nó củng bỏ nửa thôi,1
Đàn  bà  hư  còn  lắm  mòn,1
Đâm chết luôn....!,1
daaaaa đĩ chó,1
đã xấu còn ngu,1
Đã sai còn già mồm. Loại đàn bà này nên vứt đi.,1
"Đã là antifan thì tốt nhất nên rời khỏi đây, đã ko thik họ r mà cứ zô chửi. Người đời gọi đó là bệnh thần kinh, cần đưa vài 93 Nguyễn Lương Bằng ",1
Da con cho do chet me no di a,1
Da chết mẹ no,1
Dạ cất hàm răng vào lon đi ạ,1
Đ* ngu lam màu sửa mũi đi má,1
đ ai vô duyên như chị,1
Cút nhanh hộ,1
Cút me mầy tâm,1
Cút đi chị,1
cút :),1
Cút,1
Cúp mẹ đi mệt loz,1
"Cười vừa thôi ,toác con mẹ nó lợi ra kìa",1
Cười vlin,1
Cười vcl,1
Cười vậy là chết em r,1
Cười như condien vậy ấy :)) ai kêu chặn cmt tao ,1
Cười nhe hết cả răng ra,1
Cười miệng nhìn hài vãi🥴,1
Cười mà niễn 1 bên luôn nè ,1
Cười kìa. Dm t tỉnh lại liền,1
Cười ít thôi Tâm ơi răng đập vào màn hình vỡ màn hình đt thay tốn tiền lắm nè. ,1
"Cười ít thôi em ơi, trông xúc phạm người nhìm vcl ra ấy :) ",1
Cười ỉa :),1
Cười ỉa,1
Cười hở cả lợi đcm Nguyễn Quang Việt,1
Cười cl j z ,1
Cũng dai vãi biết lâu cơ à ,1
"Công ty chủ quản lấy lý do là nhân viên mới, ko thèm chịu trách nhiệm trong khi vào fb của thằng viết bài là Nguyễn Việt Đức (Duck) thì ngay ảnh bìa của nó, nó khoe đã làm ở theanh được 1 năm đm bọn hãm l",1
Công khai con đĩ mẹ mày,1
Concak,1
Con.Lay.đô.at.xit.vao.Lôn.cho.chêt.me.Lo.đi,1
Con vợ mặt dày như cái mo,1
Con vợ căng ba của xã hội nên bỏ nó đi a ơi,1
Con vợ câm mồm là vừa,1
Con vk như shit. Thấy cái mặt ko biết hối hận. Tắt clip tán cho 2 đứa sml rồi bỏ nó luôn.,1
Con uyên sợ bị cộng đồng anti diss nên mới nói z á mọi người đừng tin ,1
Con suc vat nay bo đi anh oi ,1
Con quỷ vợ cải cùng cải khoả lấp cho bớt nhục k ngờ càng nhục,1
Con quỷ còn già mồm.gập tao đánh mầy chết mẹ mầy luôn.,1
"Con quỷ cái này ko biết mắt cở còn quỷ biện, lắm mồm,anh này ứng xử rất hay, Koi mà ngứa ✋",1
Con quỷ,1
con phò,1
Con ngố l,1
Con này xấu thế cũng cặp bồ vl,1
Con này ko bị tát cái nào k vui rồi mẹ hóng vài cái tát xiên cho máy nhát,1
Con mũi trâu mắt lợn..,1
Con ml 2 nghìn ma nghìn như 89,1
Con mẹ m bị điên à,1
"con mẹ chúng nó, tao chờ ngày chúng nó bị lật kèo lâu lắm rồi lũ vô học mà nghĩ mình có tiếng tăm số má lắm",1
con lợn xấu thế,1
Con lồn điên,1
Con khùng . Mày ngu,1
Con điên. Ns thì ns mẹ đi. Cười nh con điên,1
Con điên ai nói nó dễ thương trời nói kiểu dẹo dẹo muốn đập vô mặt ghê,1
Con điên,1
Con đỉ.sai mà còn gì mồm.sao ko tát cho nó phát,1
Con đĩ rác,1
con đĩ nói kiểu khinh ngta hám gái,1
Con đĩ này trơ trẽn thật xã hội giờ loạn hết rồi,1
con đĩ này thế mà còn già mồm,1
Con đĩ mẹ mày chứ ghép đôi,1
Con đĩ lồn hàng tiền đạo y chang hàm răng chó nhìn thấy gê v cũng dc đóng phim ,1
con đĩ giả tạo,1
con đỉ chó .coi mà tức dùm ông chồng,1
Con đi cho,1
con đĩ bóng gồng ,1
Con đĩ  này. Nó nưng lon lắm  đập cho nó một   trận chết mẹ nó luôn đi,1
con đĩ,1
Con đàng Bà không biết nhục.,1
Con dan ba toi,1
Con đàn bà như zâyj bỏ nó đi cho nó ở với thằng nầy sso nầy ròi nó bị thằng nầy đánh nó bỏ nó hòi đó mầy bỏ chồng mầy theo tao thầy bây giờ tao bỏ mầy gieo gió thì gặp bảo hạn đàn nà zay ớ làm j,1
Con đàn bà lăng loạt,1
"Con chó cái đm nó,cho thằng khác đụ mà còn vênh vênh cái mặt,xem mà ngứa tay,cái mặt chó này mà đập cho mấy bạt tay chắc đã",1
Con chó cái,1
Con cave cặn bã,1
"con cac, noi nhieu lang nhang",1
Con bệnh,1
Coi mà để xa sợ chị tâm cười rơi cả hàm răg vào mặt e :(,1
có sắc mà không có não,1
"Co phai a c vi lo lam an qua nen quen dan ba ngoại nhu cau lam đẹp con co nhu cau sinh ly nua , nhung nếu người khác thi người vo se lay mềmn trùm lai chu khong du can dam de cai lai voi chong dau vi biet a c dang eBay la cong bo len ca the giới biet roi ",1
có ngày răng rụng mõm sưng không biết vì sao...,1
Có lố quá khong chị yêu,1
Có gì qua nunglon chung đúng hokkk,1
CÓ ĐỤ QUA APP ĐƯỢC KHÔNG CHỊ,1
Có cắn được lồn nó đâu mà còn quay lên,1
Có bị lừa tình kh chị,1
cô bé mũi trâu,1
Có ai nói chị bị vẩu chưa :)),1
"Có ai nghĩ nên đánh giá lại quy chuẩn của cái chữ hot girl không? Cứ xinh xinh một tí là thành hot girl ạ???
Ôi nếu thế thì cả nước mình bao nhiêu là hot girl rồi ấy chứ, đếm không xuể luôn ấy. Chứ các bạn cứ vạ miệng như thế này thì cộng đồng hot boy, hot girl người ta bị kì thị đấy, sợ sẽ có một ngày cứ nhắc đến hot girl hot boy người ta sẽ chỉ dè bỉu, tìm những cái xấu, tìm scandal của hot girl hot boy mà nói thôi ấy...",1
có ai gọi tới chửi sml k ta :))),1
cmt app bị đánh giá 1 sao ăn block huhuhu tâm chơi kì vcl tội nhà sx app ghê,1
Cm,1
Clm nghe giọng ngứa đít vl =)),1
Clm mũi to dữ z:)),1
Clm :)) tự nhiên bắt họ đi fl :))))) ,1
clgt XD,1
"Ckào ckị iem đứng đây từ ckiều, mũi ckị xinh quạ cho iem làm wen được khongg?",1
Cị xấu vcl ,1
Chửi mấy đũy khịa đi,1
Chồng đi làm ngày đêm mang tiền về lo cho con cái gia đình lo mừng đi. Còn cặp trai. đúng là Hà bá đụ. Nhìn cái mặt thèm tán cho mâý cái. Ngoại tình còn già mồm,1
Chơi less i,1
Chơi Les đi chị,1
Choi les 0 chị?,1
Chơi les,1
Chơi bêddee đi chị,1
Chơi bedded đi chị,1
Chơi bêdde đi chị,1
cho xem mũi nữa ạ,1
Cho no zach cai lon do theo thang Kia di.do de tien.,1
cho nó nhìn răng đáng yêu của chị đi ạ,1
"Cho nên không lạ gì mà bây giờ có nhiều người tiền nhiều mà nói ngọng, viết chính tả sai be bét.",1
Cho con mắt noa nâu đi,1
"Chịch dạo còn lớn tiếng với thằng ck, nó là thằng miền Nam, chứ gặp thằng đàn ông miền Bắc là mụ bỏ mạng tại chỗ rồi.",1
Chị xinh vl,1
Chị xinh mà ko phải buồn cmnt xấu đâu c,1
Chị tâm ơi chị cười hở con mẹ nó lợi ra rồi,1
chị tâm mũi bự ơi,1
Chị tâm đẹp như cái bồn cầu dát vàng nhà em ️,1
chị sửa mũi bị lỗi hã nổ cái địa chỉ đế em né,1
Chị sạo lồn quá,1
Chị quảng cáo kem đánh răng đi ạ ,1
Chị phát ngôn mất dậy ghê,1
Chị phản kháng lại là kiểu gì cũng phải đăng tus xl cho xem :’)),1
Chị ơi sao răng chị to thế?,1
Chị ơi sao mũi chị to thế,1
Chị ơi sao miệng chị to thế?,1
Chị ơi em nghĩ chị nên đi nâng mũi đi chị :(((,1
chị ơi em có nhỏ bạn tênYến Nhi nó xạo xạo quá thì sao chị ,1
Chị ơi đụ má chị chào em koiiiii,1
chị ơi con Nhật Hạ bạn em nó cứ thích chơi les với chị ý cứ nhìn thấy chị là cái lồn nó giật giật 8 phía chị nói với nó là chị không thích gái lùn đi chị😢,1
Chị ơi con Lam Ngăn nó lo coi livestream của chị ko thèm học bài kìa chị chửi nó ik >:(,1
Chị ơi bữa sau chị niềng răng lại á chị khâu luôn hai cái mép mồm lại cho bớt hở ,1
Chị ơi biết cách nào làm nhỏ cái mũi trâu được hông ??,1
chị nói chuyện nhạt quá,1
Chị nói chuyện nghe như lồn chệch dưới mương,1
Chị như cái đb,1
Chỉ nhìn mũi,1
Chị nhạt vc em uot đây,1
"Chị mũi trâu mặt mâm ơi, chào chị ",1
Chị làm thử thách ngậm miệng lại trong 30s đk ,1
Chị làm ơn đừng lè lưỡi một cách vô tội vạ. Cảm giác mồm lúc nào cũng lùng lằng lưỡi. Lưỡi nhảy theo nhạc luôn hay sao mà k kiểm soát được ạ. ,1
Chị làm kèo chửi nhau với anh Po tiếp đi ;(,1
Chị khép mồm vào một chút được hum ạ,1
Chị học làm phò thì có,1
chị già r em cx sắp chết r,1
Chị em phụ nữ cũng nên học cách Em Trai này Nếu có Chồng ngoại tình thì nên giải quyết như vậy Đừng có đánh đập người phụ nữ ( đàn bà) Nhìn nhục cho cả 2 bên,1
Chị đừng cười nữa mà :(,1
Chị đừng ăn cắp mũi của bà phù thủy nữa,1
Chị cười cái mà e tắt nứng luôn ớ . Thâu c khép miệng dùm e cái :)),1
Chị có ý định niềng răng ko? :)),1
Chị cho em mượn hàm răng đi nạo dừa phát,1
Chị cc,1
chị cắt mái xấu vc,1
Chị ăn gì mà mũi đẹp z,1
Chết r c ơi máy e còn có 1% thôi mà ko thấy sạc đâu cả,1
Chết hả kkkkkk đâu có dễ muốn chết rồi lôi ngta tù tội nữa ghê thiệt,1
Chết đi địt mẹ mày,1
Chết đi con đĩ,1
chết chế xinh quá,1
Chém chết mẹ nó nói đeo gi,1
Chê thì cút xem làm j???,1
Chau Ngan Ngoc Nguyễn Ngọc Hồng Diễm Phạm Ngọc Khánh góc này giống thỏ v,1
Chất lượng thấp vl,1
Chặt lệch tay phải chân trái nói nhiều gí lồn vào ... lèm bèm ,1
chào tâm nhó,1
Chào tâm . Nhìn em dẹo như con đĩ :))),1
Chán vl ra ,1
Chán Uyên vc ra,1
Chặn cái lồn,1
Chắc.anh phải nợ con này . Như vầy là song roi đó anh bỏ nó cho xong nha anh . Loại này làm dơ xã hội và gia đình . Anh nha ,1
chả sao chị tôn lầm thích nghe chửi,1
Cc tâm,1
Cc ba mầy,1
cc,1
cave cho nó gia khỏi nhà 2 bàn tay chắng chỉ có cho dái nó mới nuôi thuôi,1
Cấu hình mặt kì vậy ta mũi trâu với mồm hô  sợ vl ,1
Cắt ngang lời người ta nói luôn vãi lồn ,1
cắt kiểu đầu buồi hả,1
"Cat cu no ,may con chim no luon",1
Cao Thi Hien Diu dm,1
Càng ngày càng xấu,1
Cắn lưỡi đi chị,1
Cắn lưỡi ,1
Cần địt mẹ m cơ ???,1
Cần con cặc,1
Cần cái đầu buồi,1
Câm mẹ đi ,1
Câm cái miệng lại,1
Cái thứ đàn bà vậy mà còn đứng giải yhichs chi đánh cho nó nhừ tử rồi đửi ra khỏi nhà,1
"Cai thang chong nhu nhược Nén con vo no moi vay , bắt được tai tran ma no con ly su ,chắc o nha no an hiếp chong du lam day ",1
"Cái page này thấy mùi xàm và xuyên tạc từ mấy ngày đầu ấy, chưa kể còn ăn cắp bài page khác về đăng
Mong cno bị phạt nặng và bay cmn page đi",1
Cái mũi thấy cưng quá dza,1
Cái mũi nhỏ quá dạ,1
Cái mũi kia mà thở khéo bán kính 200m thiếu oxy ,1
cái mũi gì mà lấn ác luôn cái mặt vậy chị,1
Cái mũi đáng sợ vl ,1
Cái mỏ lozzz ngoắt ngoắt nhìn như lozzz tâm êyy,1
Cái lưỡi lè lè miết t tưởng con cún đầu thai ko,1
Cai lon dit con me may,1
Cai loai vô hoc nay ban lô nuoi miêng,1
Cái loại mày chỉ làm đĩ thôi con chó ạ.Nếu m rep ddc cm này mày chỉ là con phò chó thôi,1
"Cái loại con này mà giết nó chết còn dơ con dao , một cái loại đàn bà vừa hư vừa thúi , bỏ sọt rác được rồi , nó không xứng đáng làm vợ của em nữa đâu..",1
Cái lỗ mũi như lỗ mũi trâu vậy trời.,1
"Cái lỗ mũi làm đc tám chục mâm cổ,auto hàm răng nạo dừa nấu chè ko xuể",1
cái giọng nghe tởm quá chị ơiii,1
Cái dm hót gơ quận cam,1
Cai con quỉ  cai đa z con ngoi cai tai đoi voi chong,1
Cái con nhìn mặt hãm lol. ,1
Cái bà kia xạo chóa sợ :))) Tâm cũng thế,1
Các em này xem nhẹ việc học Hãy xem lại đạo Đức và nhân cách làm người Các em ơi có nhiều việc không phải có tiền là mua được đâu Hãy cần trọng phát ngôn của mình sẽ giảm đi thiện cảm với cdm nhé OK,1
Cặc cô hồn.. Lồn nhà Nước... Nó muốn đéo là đéo... Muốn banh là banh... Nghĩ mà chán..,1
"các chị phát ngôn vì các chị có loz dạng ra , tiền nhiều cần gì học hành , nên coi thường việc học mà ",1
"các bác học ng ta vô học như bọn này chắc chết hết vì ai là ng nghĩ ra vacxin. thuốc. điện, ô tô.xe máy.iphone cho chúng nó xài",1
Cặc,1
c thử ngậm môi lại đi c,1
C ơi sao mồm c toàn nói linh tinh kh v:))):),1
c mũi trâu ,1
C cho em xin địa chỉ làm mũi đi c :) ,1
c câm mẹ mồm ,1
Buồn cc gì :)) toe toét thế cơ mac,1
Bú fame chị nha,1
Bú cu k,1
Bu cac tao ko,1
Bớt xạo lol cho đời nó đẹp bạn ơi,1
Bớt xạo lol,1
Bớt diễn đi.xạo lồn,1
Bọn bán trôn nuôi mồm.,1
Bỏ tù là vừa ,1
Bỏ ngay đi loai khốn cave,1
Bỏ me no đi nói nhieu lam j,1
Bo me cho x,1
bố mày đéo thèm nói nhiều chi cho mệt phải tôi tôi phang cho sml,1
Bo lồn,1
Bỏ gấp không cần phải nói thêm gì nữa con đàn bà lăng lòan mất nết đừng tiếc em ơi trên đời này còn nhiều đàn bà tốt lắm người ta có câu lấy đĩ về làm vợ không ai lấy vợ về làm đĩ con người có hạnh phúc trong tay không trân trọng sau này sẽ bị quả báo,1
Bố con vâu vl,1
bố con răng khìa,1
Biết buồn sao phát ngôn ngu như zay :( ,1
Biến ik má,1
Biến ik em ,1
Bí mẹ mày á bí,1
bí hiểm vlonnnn,1
Bị điên à,1
Bên mik có #bọt_bím giúp cô bé luôn hồng hào_ se khít_ nước nôi lênh láng khắc phục tình trạng #khô_rát_ khí_hư_huyết trắng ce quan ib em nhé,1
Bắt tại trận còn cãi.đm t cho mấy nhát vô cổ họng cho m cãi,1
Bất cái lz,1
Bạn càng cư xử đàng hoàng với con đỉ đó nó càng ngông  đó bạn,1
bạn bị vẩu đã lâu chưa,1
App này như kiểu giấu ghệ call với gái thì đissme vcl,1
App này chỉnh mũi được khong chị ,1
App cái lol nè . Nhìn muốn dã mỏ e ghê á :))),1
App cái đau buoi,1
App bị chê vl mà pr cc đm :)))) tâm lồn xạo lồn quá huhu à địt mẹ này block mày chặn tao mày dơ như chó đm :) yên tâm nha tao tạo sẵn bảy bảy bốn chín cái acc để chửi cả họ nhà mày rồi ,1
anti gọi chửi cho cm,1
anh xàm l quá . ,1
anh said: sao chị xấu thế :(,1
anh said đuma tao gét TTT,1
Anh ơi hỏi chị làm mũi đâu đi anh,1
anh ơi anh đái ra quần chưa ạ?,1
Anh nói rất hây .nhưng anh có làm được hong .anh có bỏ được con đĩ nầy hong .,1
Anh này kỳ ghê có bú đâu mà nói bú.,1
Ảnh là anti đó đm ,1
anh kia giọng ấm vl,1
Anh kia chuẩn bị xách buòi chạy không kịp,1
Anh kia cbi xách con cu chạy 8 hướng,1
Anh hiền ơi là hiền khúc cuối đm nó k đủ một phút để trối chết,1
Anh đó kiểu dm cứu t :))) con này nó bị điên,1
Anh ck này hãn còn bình tĩnh á :gặp ck t nó bay vào nó cắt cổ con vk lun :chứ ở đó mà trả lời :dm ko liên quan :ứa máu thịt,1
"Anh chồng vũ oan cho vợ rồi nó chưa ngậm cặc mà nói nó ngậm cặc nó với để thằng Bồ nó địt vài lần chưa là gì hết , địt mẹ con đĩ này mang ra mà Tùng xẻo nó đi",1
Anh bỏ cái con lăn lon này đi bây qủa tân rồi mà còn nghinh cái mặt mê trai của ba ra nữa kìa đồ con quỷ cái,1
Anh bị nứng cu cmnr ,1
ăn trứng hòn,1
Ăn theo nghiệp lắm đũy ơi,1
Ăn gì nhạt quá má ơi,1
Ăn đầu buoi an cứt,1
ần cái lồn má mày,1
Ám ảnh vl,1
Alo Vân Anh (Vanh) chó aloo,1
Ai thèm nch vs m làm đéo j,1
Ai mà xấu vl dị,1
Ai gọi cho nó chửi cho mn xem đi nào,1
Ai đăng mấy em hốt phân zây tr,1
Ai cũng nghĩ theo hướng tích cực mà ko nghĩ thử thật tế thì nó tiêu cực vkl :),1
Ah nói là đm em bớt xaolol bớt dẹo nha em :),1
a sử như vậy là đúng rồi bỏ mẹ con đàn bà hư thuí đó đi đm nhìn cái mặt quỷ cái thấy ghét,1
A quay video làm bằng chứng để có quyền nuôi con .người đàn bà đó mất quyền làm mẹ .tài sản cha con a cũng được nhiều.đánh đấm mà làm chi.,1
A oi bỏ con này đi nhìn mặt nó là biết dâm tặc rồi,1
A đu vô nhà trọ mà không đeo dung là lạ thật đấy,1
A dap chèt me no di roi a bo,1
"A Ck xu ly rất hay.Còn con vk cang noi cang sai,cang ngu.Gio chót roi ma con cố cãi ngang,tot nhat nen cam hong di má oi",1
2 thk LOL Như Huỳnh Nguyễn Kiến Phong,1
2 người nói chuyện cười ỉa,1
:))))) ghét vl,1
:)) đéo thích ,1
:( Thấy ớn qué đỉ ơiiiii. Bớt bớt ảo ,1
"""Ôi đàn bà lại là con dao làm tim nhỏ máu""
 Chồng làm ngày làm đêm lo cho gia đình, chăm bẵm nó từng tí lúc ốm đau, mua xe sắm đồ cho nó mà nó bảo chồng ko quan tâm. Cắm sừng đầy đầu chồng còn già mồm.
 Đúng là đồ gái ...già mồm, đồ mất dậy,ko đáng làm vợ làm mẹ.",1
 Thuê người nè chắc luôn :) đuma,1
 theanh28 cực rác luôn :)),1
 Mụi to như chó,1
 Dô duyên vcl chị oi,1
 Cười nhẹ thôi c ơi. Răng nó ra ngoài hết rồi,1
 Cười nhạt vl ,1
 Cc nhé,1
( có thể lên mẫu qua ảnh ),0
1 bài học nhớ đời trước cộng đồng mạng. 😂😂😂,0
1 cái bánh kem mà cđ mạng rảnh ghê :)),0
1 hành động có thể nói là vô duyên và bất lịch sự mà các nhà nhân cách học hs thầy huấn làm thấy khiếp quá. Ngta cũng đã xl rồi cũng chẳng ,0
1 lũ đạo đức giả đi phán xét người khác.,1
1 miếng khi đói,0
99 bảo 96 trưởng thành thì còn gì nhục hơn :)),0
Ae né ra coi chừng cưới nhầm nhỏ này,0
Ai chấp nhận thì chấp nhận chứ tao là tao đéo chấp nhận nhé. Cứ làm sai xloi là xong à. K có đâu. Tao phản đối😣😣,0
Ai có in4 nó k ạ?e vô chửi chết condime nó,1
ai có xưởng hoặc biết xưởng nào giới thiệu giúp em nhé. …Xem thêm,0
ai đỡ đk ca này,0
Ai giải thích cho t chuyện gì đang xảy ra vớiiii,0
"Ai quan tâm ,ngày sn bạn ngta tổ chức bất ngờ đi bú mút như thật làm ngta bỏ luôn cái bánh chả ai ăn xl con cá",1
Ai tin con này xin lỗi chân thành chứ tôi thì đéo =)) chân thành cc gì con này vẫn còn đang vênh mặt so giàu so gia thế các kiểu,1
Ám ảnh vl,1
Ăn xong mà nhỡ bánh có xyanua thì lại ăn l :))))),1
B kia phải cảm ơn chị vì làm cho e 1 cái sinh nhật đáng nhớ nhất trong đời 🤣,0
Bà cô hãm l,0
"Bà con tẩy chay fb đi, chứ thấy nhảm dần rồi đấy",0
Bán apple watch mua đền bánh kem cho ngta đi =)),0
Bằng 1 gói mang về😄,0
Bánh đây ăn đi ^^,0
Bánh to như này mà k ăn,0
Bảo nó mua cho set đồ chuộc lỗi đe 🤣🤣🤣🤣,0
Bây giờ đến lượt bà cô chó chết,1
Beat bị mua rồi ae ạ :))),0
"Biết sai biết xin lỗi là dc , chủ bánh chấp nhận thì thôi :)",0
"Bởi vậy mới có câu ""Học ăn, học nói, HỌC GÓI MANG VỀ"". 😌 Ba cái căn bản k học được thì chỉ có ăn... 😒😒😒",1
Cà chớn vl :)))) xlcc :)))),1
Các b à. Ly Ly e mình đã biết lỗi r. Tuy nó mapdit và ăn tham nhưng rất tốt bụng. Quệt bánh người ta mút tay như thế mà có đau bụng đâu. Thế nên là các b đừng chửi nó nữa.,0
Các cụ nói cấm có sai :)) miếng ăn là miếng nhục.)),0
Cái fb đen thui là ảo mà nhỉ,0
Cầu mong cái người bảo họ hàng hiện linh để gt,0
Chẳng qua bị chửi ác quá nên mới xin lỗi thôi,1
Chẳng ra thể thống cống rãnh gì,1
Chạy lại cũng tặng bạt tai cho nhớ .,0
Chị ăn bánh kem đã vô duyên rồi. Lại tới bạn chủ bánh kem 😩.,0
Chị gái liếm kem kia mất bao tiền để dc beat làm cho nổi tiếng thế :)),0
Chị hiền vl :)),1
Cho cái tay bẫn thỉu vào cái bánh,1
Cho nó phát 🦀🦀,0
chủ bánh đây :)),0
Chủ của bánh sinh nhật cũng tha thứ r chưởi đ gì nữa để ngta con đường lui với :))),0
Chủ nhân của chiếc bánh được ăn vụng nhé :)),0
"Chủ nhân tha nhưng cư dân mạng đéo tha,ok",0
Chúc bạn năm sau tổ chức sinh nhật sẽ không gặp thể loại halo như thế này nữa nhé 🥰,0
Chúc mừng sinh nhật bạn chủ bánh nhé!,0
Chúc mừng sinh nhật bạn! Hi vọng sinh nhật kế tiếp bánh còn nguyên,0
Chúc mừng sn bạn chủ bánh.. sn là ngày vui mà còn gặp thứ cô hồn vất vưởng :)),0
Chửi nhiều cho nó khôn ra,1
Chúng nó tạo scandal thôi mà bọn anh hùng bàn phím bị dắt mũi ghê quá :)) lao vào chửi bới như đúng rồi vậy. Nghĩ hài vcd trong khi nó thì ,1
Chuyện có thế kia mà cũng làm ầm lên ==))) đúng chất dân VN kkk,0
Chuyện đéo có gì to tác lm qa lên,1
Chuyện gì xảy ra vậy?,0
Chuyện này im con mẹ nó luôn rồi,0
